Date,Open,High,Low,Close,Tenkansen,Kijunsen,SenkouSpanA,SenkouSpanB,CloudDirection,KijunArrowDirection
2021-11-12,261.779999,262.519989,258.929993,259.649994,260.2549895,251.329994,234.637497,248.034996,Bullish,+17
2021-11-11,262.320007,264.320007,261.950012,262.630005,259.579994,250.0549925,235.30000325,248.034996,Bullish,+16
2021-11-10,262.000000,266.000000,261.600006,264.649994,259.579994,248.579994,235.40750125,248.034996,Bullish,+15
2021-11-09,260.529999,262.160004,258.390015,262.019989,259.579994,248.579994,235.40750125,248.034996,Bullish,+14
2021-11-08,263.989990,266.910004,259.149994,260.529999,259.579994,247.664993,235.7874985,248.034996,Bullish,+13
2021-11-05,268.989990,269.489990,258.559998,265.000000,254.0999905,247.664993,235.7874985,248.034996,Bullish,+12
2021-11-04,265.480011,271.109985,265.269989,271.000000,254.0999905,247.664993,235.80749875,248.034996,Bullish,+11
2021-11-03,257.769989,266.790009,257.760010,266.260010,251.9400025,245.505005,237.17499925,248.034996,Bullish,+10
2021-11-02,251.250000,259.299988,249.399994,256.850006,248.194992,239.7499925,240.87750275,250.739998,Bullish,+9
2021-11-01,255.110001,256.480011,248.050003,249.309998,246.919998,238.4749985,241.81999575,251.579994,Neutral,+8
2021-10-29,253.779999,256.470001,251.770004,254.759995,246.919998,238.4749985,242.6224975,251.579994,Bullish,+7
2021-10-28,250.160004,256.750000,250.080002,253.350006,246.7249985,238.4749985,243.584995,251.579994,Bullish,+6
2021-10-27,248.610001,254.460007,248.320007,250.169998,245.140007,237.330002,246.11749625,251.579994,Neutral,+5
2021-10-26,244.500000,248.919998,237.089996,248.440002,241.5149995,234.5599975,246.539997,251.579994,Neutral,+4
2021-10-25,244.660004,246.270004,240.520004,245.050003,239.5350035,233.2350005,248.2874985,252.0499955,Bearish,+3
2021-10-22,240.960007,244.039993,239.559998,243.750000,238.939995,233.0499955,249.07999425,252.7999955,Bearish,+2
2021-10-21,244.949997,244.949997,239.830002,241.169998,238.939995,233.0499955,250.20499425,253.220001,Bearish,+1
2021-10-20,243.729996,245.899994,243.039993,243.720001,238.7249985,233.0499955,250.20499425,252.2649995,Bearish,+0
2021-10-19,239.059998,242.550003,239.059998,242.309998,235.830002,231.4300005,252.4524995,252.2649995,Bearish,-28
2021-10-18,237.949997,242.660004,236.699997,238.979996,234.3550035,231.4300005,254.270004,251.8600005,Bearish,-27
2021-10-15,237.419998,239.300003,235.820007,237.880005,232.675003,232.044998,254.8199995,251.375,Bearish,-26
