Date,Open,High,Low,Close,Tenkansen,Kijunsen,SenkouSpanA,SenkouSpanB,CloudDirection,KijunArrowDirection
2022-03-30,130.210007,130.259003,127.089996,127.430000,118.960003,133.744999,139.34750175,127.334999,Neutral,-12
2022-03-28,126.230003,130.929993,123.680000,130.770004,119.329998,133.744999,138.27000025,127.334999,Neutral,-11
2022-03-21,128.029999,128.839996,123.959999,126.230003,119.329998,133.744999,136.6325015,127.334999,Bearish,-10
2022-03-14,116.480003,129.929993,115.650002,129.240005,120.9350015,133.744999,136.45750025,126.41,Neutral,-9
2022-03-07,118.550003,118.779999,106.370003,115.519997,124.055004,133.744999,134.61750375,124.5700035,Bearish,-8
2022-02-28,123.440002,124.400002,117.839996,118.410004,133.875,138.334999,134.02750575,124.5700035,Bearish,-7
2022-02-21,122.410004,124.940002,115.550003,124.690002,134.060005,138.334999,132.9275015,124.5700035,Neutral,-6
2022-02-14,121.940002,127.639999,121.680000,122.320000,136.4500045,140.7249985,132.1650045,124.5700035,Bearish,-5
2022-02-07,128.309998,131.550003,120.330002,121.300003,136.4500045,140.7249985,130.9375035,124.0350035,Bearish,-4
2022-01-31,125.349998,132.289993,125.059998,128.119995,136.5700035,140.8449975,130.4050025,123.8200035,Neutral,-3
2022-01-24,125.220001,129.559998,120.570000,125.419998,136.5700035,140.8449975,129.8449975,120.535,Neutral,-2
2022-01-17,134.399994,135.500000,126.589996,126.690002,139.889999,143.8549955,129.649998,118.454998,Neutral,-1
2022-01-10,135.110001,141.740005,132.850006,136.710007,146.9850005,146.9850005,125.64750275,112.9900055,Bullish,-0
2022-01-03,151.699997,152.199997,136.300003,136.410004,148.709999,147.9850005,124.4450015,109.9900015,Bullish,+32
2021-12-27,147.639999,152.570007,146.940002,151.619995,149.994995,147.595001,122.8649995,108.4099995,Bullish,+31
2021-12-20,140.850006,147.220001,138.869995,146.179993,149.994995,146.3849945,121.6149995,106.010002,Bullish,+30
2021-12-13,149.210007,150.190002,142.350006,143.119995,151.6949995,144.8600005,119.9150025,104.755005,Bullish,+29
2021-12-06,146.720001,151.839996,143.699997,149.210007,149.5499955,142.4049985,119.77500325,104.755005,Bullish,+28
2021-11-29,148.100006,150.690002,142.270004,145.619995,147.9850005,141.3399965,118.350002,104.755005,Bullish,+27
2021-11-22,153.190002,153.190002,145.009995,145.929993,147.9850005,141.3399965,116.71250325,104.755005,Bullish,+26
2021-11-15,156.500000,161.119995,152.100006,152.410004,147.9850005,141.3399965,115.5699995,104.755005,Bullish,+25
2021-11-08,154.759995,156.479996,151.669998,155.649994,146.4800035,138.07,115.12750025,104.755005,Bullish,+24
2021-11-01,155.869995,158.110001,149.529999,153.919998,146.4800035,137.8549995,115.74000175,104.3250045,Bullish,+23
2021-10-25,152.509995,155.479996,150.410004,155.289993,145.165001,136.539997,115.24500075,103.620003,Bullish,+22
2021-10-18,144.410004,153.360001,143.789993,152.270004,144.1050035,135.4799995,115.06000125,102.255005,Bullish,+21
2021-10-11,140.130005,146.229996,137.979996,144.990005,143.800003,135.174999,114.68000025,98.3200035,Bullish,+20
2021-10-04,137.779999,142.600006,134.850006,140.399994,143.800003,134.8950005,114.192501,98.3200035,Bullish,+19
2021-09-27,146.679993,148.169998,136.919998,139.929993,144.4950025,132.044998,114.192501,97.215004,Bullish,+18
2021-09-20,141.610001,148.050003,139.100006,147.809998,144.4950025,128.7700005,114.192501,96.2350025,Bullish,+17
2021-09-13,144.779999,152.750000,142.360001,143.949997,144.4950025,128.419998,113.7300015,93.325003,Bullish,+16
2021-09-06,145.220001,145.910004,137.199997,143.229996,142.655006,126.5800015,113.91000175,93.325003,Bullish,+15
2021-08-30,144.380005,146.440002,143.039993,145.630005,141.570007,126.4850045,115.317503,93.325003,Bullish,+14
2021-08-23,139.850006,145.119995,138.830002,144.440002,140.3600005,125.4950025,116.40750325,93.325003,Bullish,+13
2021-08-16,141.039993,141.039993,136.240005,139.979996,138.8350065,125.4950025,116.5075035,93.325003,Bullish,+12
2021-08-09,145.759995,146.539993,139.690002,141.500000,136.3800045,125.4950025,116.2400035,93.325003,Bullish,+11
2021-08-02,147.169998,149.070007,145.550003,145.990005,135.3150025,125.4950025,116.1325035,93.325003,Bullish,+10
2021-07-26,146.210007,147.949997,143.899994,147.000000,134.7549975,124.9349975,114.77000425,93.325003,Bullish,+9
2021-07-19,139.240005,147.559998,138.649994,146.639999,134.559998,124.739998,115.12250325,93.325003,Bullish,+8
2021-07-12,138.570007,141.320007,137.600006,140.139999,129.675003,121.6200025,113.95000475,93.325003,Bullish,+7
2021-07-05,135.669998,139.130005,134.070007,138.490005,128.3650015,120.5250015,113.65750325,93.325003,Bullish,+6
2021-06-28,134.000000,135.970001,131.649994,135.240005,126.7849995,118.9449995,113.2350025,93.325003,Bullish,+5
2021-06-21,128.720001,133.470001,128.600006,133.279999,125.5349995,117.6949995,112.027504,93.325003,Bullish,+4
2021-06-14,124.959999,128.850006,123.690002,128.139999,123.8350025,115.9950025,112.027504,93.325003,Bullish,+3
2021-06-07,124.910004,125.660004,121.559998,124.839996,123.555004,115.9950025,112.027504,93.325003,Bullish,+2
